trip_id,on_time_flag,detention_minutes,driver_id,truck_id
TRIP00002724,0.5,181,DRV00103,TRK00112
TRIP00002725,0.0,97,DRV00109,TRK00004
TRIP00002726,0.0,250,DRV00066,TRK00054
TRIP00002727,0.5,64,DRV00043,TRK00043
TRIP00002728,1.0,115,DRV00121,TRK00101
TRIP00002729,0.0,59,DRV00028,TRK00009
TRIP00002730,0.0,191,DRV00139,TRK00120
TRIP00002731,1.0,377,DRV00005,TRK00013
TRIP00002732,0.0,226,DRV00123,TRK00004
TRIP00002733,1.0,74,DRV00098,TRK00001
TRIP00002734,0.5,243,DRV00018,TRK00078
TRIP00002735,0.5,108,DRV00123,TRK00071
TRIP00002736,0.5,118,DRV00082,TRK00006
TRIP00002737,0.5,187,DRV00069,TRK00014
TRIP00002738,0.5,126,DRV00017,TRK00111
TRIP00002739,0.5,42,DRV00005,TRK00103
TRIP00002740,0.5,218,,TRK00048
TRIP00002741,0.5,296,DRV00034,TRK00053
TRIP00002742,1.0,194,DRV00029,TRK00101
TRIP00002743,0.5,82,DRV00101,TRK00099
TRIP00002744,1.0,262,DRV00045,TRK00092
TRIP00002745,0.5,271,DRV00060,TRK00113
TRIP00002746,0.5,193,DRV00002,TRK00092
TRIP00002747,0.5,235,DRV00118,TRK00091
TRIP00002748,0.5,194,DRV00003,TRK00031
TRIP00002749,1.0,186,DRV00033,TRK00053
TRIP00002750,0.5,121,DRV00100,
TRIP00002751,1.0,230,DRV00056,TRK00050
TRIP00002752,0.5,50,DRV00024,TRK00073
TRIP00002753,0.5,63,DRV00125,TRK00001
TRIP00002754,0.5,185,DRV00053,TRK00062
TRIP00002755,0.0,0,DRV00133,TRK00051
TRIP00002756,1.0,93,DRV00144,TRK00008
TRIP00002757,0.5,319,DRV00143,TRK00048
TRIP00002758,0.0,209,DRV00069,TRK00049
TRIP00002759,0.5,281,DRV00020,TRK00082
TRIP00002760,0.5,213,DRV00105,TRK00084
TRIP00002761,0.5,48,DRV00061,TRK00052
TRIP00002762,0.0,207,DRV00092,TRK00114
TRIP00002763,0.5,230,DRV00013,TRK00063
TRIP00002764,1.0,205,DRV00127,TRK00023
TRIP00002765,1.0,233,DRV00038,TRK00018
TRIP00002766,0.5,53,DRV00133,TRK00014
TRIP00002767,0.5,248,DRV00009,TRK00050
TRIP00002768,0.5,165,DRV00002,TRK00105
TRIP00002769,0.5,254,DRV00058,TRK00014
TRIP00002770,0.5,166,DRV00130,TRK00068
TRIP00002771,0.5,373,DRV00015,TRK00091
TRIP00002772,0.5,183,DRV00053,TRK00105
TRIP00002773,0.5,108,DRV00127,TRK00068
TRIP00002774,0.5,210,DRV00017,TRK00111
TRIP00002775,0.5,121,DRV00014,TRK00018
TRIP00002776,0.5,349,DRV00088,TRK00049
TRIP00002777,1.0,4,DRV00120,TRK00058
TRIP00002778,0.0,128,DRV00098,TRK00078
TRIP00002779,1.0,115,DRV00107,TRK00064
TRIP00002780,1.0,107,DRV00142,TRK00097
TRIP00002781,0.5,115,DRV00125,TRK00054
TRIP00002782,0.5,241,DRV00078,TRK00097
TRIP00002783,0.0,210,DRV00003,TRK00019
TRIP00002784,0.5,155,DRV00078,TRK00012
TRIP00002785,0.5,185,DRV00058,TRK00053
TRIP00002786,0.5,181,DRV00110,TRK00026
TRIP00002787,1.0,120,DRV00099,TRK00071
TRIP00002788,0.0,224,DRV00144,TRK00035
TRIP00002789,0.5,16,DRV00114,TRK00070
TRIP00002790,1.0,0,DRV00055,TRK00064
TRIP00002791,0.5,140,DRV00034,TRK00105
TRIP00002792,0.5,96,DRV00057,TRK00105
TRIP00002793,0.5,292,DRV00090,TRK00002
TRIP00002794,0.0,87,DRV00010,TRK00059
TRIP00002795,0.0,161,DRV00145,TRK00009
TRIP00002796,1.0,271,DRV00139,TRK00023
TRIP00002797,0.5,42,DRV00037,TRK00045
TRIP00002798,0.5,225,DRV00013,TRK00039
TRIP00002799,0.5,231,DRV00023,TRK00069
TRIP00002800,1.0,252,DRV00077,TRK00061
TRIP00002801,1.0,110,DRV00010,TRK00091
TRIP00002802,0.5,234,DRV00134,TRK00039
TRIP00002803,1.0,295,DRV00002,TRK00036
TRIP00002804,0.5,227,DRV00091,TRK00006
TRIP00002805,0.0,197,DRV00047,TRK00035
TRIP00002806,0.0,69,DRV00084,TRK00078
TRIP00002807,0.0,178,DRV00051,TRK00038
TRIP00002808,0.5,350,DRV00056,TRK00019
TRIP00002809,0.5,160,DRV00039,TRK00068
TRIP00002810,0.0,85,DRV00015,TRK00115
TRIP00002811,0.5,295,DRV00150,TRK00007
TRIP00002812,0.5,176,DRV00002,TRK00098
TRIP00002813,0.5,74,DRV00145,TRK00025
TRIP00002814,0.0,200,DRV00064,TRK00080
TRIP00002815,1.0,130,DRV00108,TRK00026
TRIP00002816,0.5,210,DRV00121,TRK00045
TRIP00002817,0.0,216,DRV00012,TRK00073
TRIP00002818,0.5,177,DRV00087,TRK00082
TRIP00002819,0.5,133,DRV00032,TRK00008
TRIP00002820,1.0,244,DRV00095,TRK00105
TRIP00002821,1.0,269,DRV00121,TRK00079
TRIP00002822,0.5,137,DRV00087,TRK00030
TRIP00002823,0.5,172,DRV00053,TRK00110
TRIP00002824,0.5,241,DRV00070,TRK00086
TRIP00002825,1.0,234,DRV00001,TRK00060
TRIP00002826,0.0,141,DRV00055,TRK00010
TRIP00002827,0.0,135,,TRK00012
TRIP00002828,0.5,137,DRV00030,TRK00093
TRIP00002829,1.0,164,DRV00051,TRK00071
TRIP00002830,0.5,169,DRV00109,TRK00023
TRIP00002831,0.5,17,DRV00119,TRK00084
TRIP00002832,0.0,215,DRV00078,TRK00050
TRIP00002833,0.5,69,DRV00132,TRK00009
TRIP00002834,0.5,260,DRV00060,TRK00029
TRIP00002835,0.5,85,DRV00057,TRK00101
TRIP00002836,0.5,103,DRV00141,TRK00023
TRIP00002837,0.0,8,DRV00058,TRK00093
TRIP00002838,0.5,308,DRV00094,TRK00054
TRIP00002839,0.5,107,DRV00064,
TRIP00002840,0.5,135,DRV00148,
TRIP00002841,1.0,77,DRV00101,TRK00060
TRIP00002842,0.0,147,DRV00110,TRK00115
TRIP00002843,0.5,300,DRV00013,TRK00007
TRIP00002844,0.5,172,DRV00013,TRK00115
TRIP00002845,0.0,39,DRV00146,
TRIP00002846,0.5,99,DRV00082,TRK00065
TRIP00002847,0.5,369,DRV00144,TRK00041
TRIP00002848,0.5,147,,TRK00095
TRIP00002849,0.0,93,DRV00015,TRK00110
TRIP00002850,1.0,118,DRV00058,TRK00002
TRIP00002851,1.0,272,DRV00084,TRK00050
TRIP00002852,0.5,267,DRV00088,TRK00043
TRIP00002853,1.0,104,DRV00001,TRK00064
TRIP00002854,0.5,110,DRV00099,TRK00060
TRIP00002855,0.5,156,DRV00098,TRK00080
TRIP00002856,0.5,179,DRV00125,TRK00068
TRIP00002857,1.0,327,DRV00015,TRK00098
TRIP00002858,0.0,276,DRV00118,TRK00074
TRIP00002859,0.5,189,DRV00030,TRK00115
TRIP00002860,0.0,210,DRV00092,TRK00110
TRIP00002861,0.5,248,DRV00110,TRK00074
TRIP00002862,0.5,91,DRV00051,TRK00006
TRIP00002863,1.0,247,DRV00078,TRK00054
TRIP00002864,1.0,28,DRV00088,TRK00050
TRIP00002865,0.5,45,DRV00101,TRK00086
TRIP00002866,0.0,152,DRV00022,TRK00033
TRIP00002867,0.5,151,DRV00127,TRK00074
TRIP00002868,1.0,219,DRV00066,TRK00040
TRIP00002869,0.5,58,DRV00016,TRK00076
TRIP00002870,0.0,257,DRV00002,TRK00020
TRIP00002871,0.5,169,DRV00134,TRK00114
TRIP00002872,0.5,279,DRV00062,TRK00064
TRIP00002873,1.0,303,DRV00146,TRK00085
TRIP00002874,1.0,253,DRV00013,TRK00091
TRIP00002875,0.5,160,DRV00108,TRK00030
TRIP00002876,0.5,213,DRV00080,TRK00025
TRIP00002877,0.5,0,DRV00053,TRK00019
TRIP00002878,1.0,330,DRV00142,TRK00029
TRIP00002879,0.5,233,DRV00020,TRK00023
TRIP00002880,1.0,340,DRV00107,TRK00099
TRIP00002881,1.0,219,DRV00035,TRK00051
TRIP00002882,0.5,62,DRV00091,TRK00067
TRIP00002883,0.5,337,DRV00043,TRK00048
TRIP00002884,0.5,264,,TRK00058
TRIP00002885,0.5,106,DRV00105,TRK00049
TRIP00002886,0.5,20,DRV00010,TRK00055
TRIP00002887,1.0,0,DRV00071,TRK00110
TRIP00002888,0.0,205,DRV00130,TRK00039
TRIP00002889,0.5,203,DRV00006,TRK00030
TRIP00002890,0.5,229,DRV00090,TRK00091
TRIP00002891,0.5,198,DRV00087,TRK00103
TRIP00002892,0.0,44,DRV00087,
TRIP00002893,0.5,49,DRV00059,TRK00092
TRIP00002894,1.0,297,DRV00079,TRK00097
TRIP00002895,0.5,79,DRV00025,TRK00048
TRIP00002896,0.0,137,DRV00033,TRK00006
TRIP00002897,0.0,265,DRV00102,TRK00004
TRIP00002898,0.5,312,DRV00062,TRK00001
TRIP00002899,0.5,175,DRV00032,TRK00107
TRIP00002900,0.0,331,DRV00013,TRK00012
TRIP00002901,1.0,19,DRV00128,TRK00073
TRIP00002902,0.5,256,DRV00147,TRK00106
TRIP00002903,0.5,292,DRV00149,TRK00110
TRIP00002904,0.5,44,DRV00090,TRK00097
TRIP00002905,0.5,335,DRV00013,TRK00023
TRIP00002906,0.5,224,DRV00113,TRK00073
TRIP00002907,1.0,112,DRV00074,TRK00074
TRIP00002908,0.5,223,DRV00071,TRK00103
TRIP00002909,1.0,240,DRV00104,TRK00074
TRIP00002910,0.0,198,DRV00066,TRK00106
TRIP00002911,0.5,223,DRV00075,TRK00111
TRIP00002912,0.5,302,DRV00013,TRK00024
TRIP00002913,0.5,257,DRV00113,
TRIP00002914,1.0,14,DRV00071,TRK00096
TRIP00002915,0.0,146,DRV00127,TRK00053
TRIP00002916,1.0,365,DRV00084,TRK00013
TRIP00002917,1.0,177,DRV00087,TRK00008
TRIP00002918,1.0,289,DRV00009,TRK00071
TRIP00002919,1.0,247,DRV00100,TRK00049
TRIP00002920,0.5,179,DRV00117,TRK00035
TRIP00002921,0.0,249,DRV00083,TRK00043
TRIP00002922,1.0,229,DRV00036,TRK00014
TRIP00002923,1.0,303,DRV00020,TRK00054
TRIP00002924,0.0,223,DRV00124,TRK00110
TRIP00002925,0.5,99,DRV00114,TRK00024
TRIP00002926,0.5,225,DRV00138,
TRIP00002927,0.5,187,DRV00102,TRK00039
TRIP00002928,0.5,317,DRV00049,TRK00082
TRIP00002929,0.5,78,DRV00053,TRK00108
TRIP00002930,0.5,137,DRV00094,TRK00106
TRIP00002931,1.0,331,DRV00041,TRK00018
TRIP00002932,1.0,23,DRV00121,TRK00024
TRIP00002933,1.0,156,DRV00063,TRK00024
TRIP00002934,1.0,78,DRV00047,TRK00016
TRIP00002935,0.5,158,DRV00047,TRK00009
TRIP00002936,0.5,89,DRV00058,TRK00099
TRIP00002937,0.5,320,DRV00011,TRK00101
TRIP00002938,0.5,372,DRV00069,TRK00072
TRIP00002939,1.0,108,DRV00138,TRK00044
TRIP00002940,0.0,171,DRV00062,TRK00073
TRIP00002941,0.5,334,DRV00017,TRK00101
TRIP00002942,1.0,321,DRV00034,TRK00093
TRIP00002943,0.5,330,DRV00018,TRK00090
TRIP00002944,1.0,366,DRV00055,TRK00033
TRIP00002945,1.0,255,DRV00064,TRK00012
TRIP00002946,0.5,133,DRV00077,TRK00106
TRIP00002947,0.5,166,DRV00130,TRK00020
TRIP00002948,0.0,87,DRV00080,TRK00012
TRIP00002949,0.0,321,DRV00016,TRK00095
TRIP00002950,0.5,74,,TRK00050
TRIP00002951,1.0,221,DRV00088,TRK00095
TRIP00002952,0.5,139,DRV00105,TRK00057
TRIP00002953,0.0,224,DRV00036,TRK00006
TRIP00002954,0.5,59,DRV00085,TRK00026
TRIP00002955,0.0,100,DRV00121,TRK00103
TRIP00002956,1.0,225,DRV00147,TRK00011
TRIP00002957,0.0,141,DRV00100,TRK00043
TRIP00002958,1.0,203,DRV00036,TRK00025
TRIP00002959,0.5,201,DRV00011,TRK00008
TRIP00002960,1.0,119,DRV00077,TRK00025
TRIP00002961,1.0,177,DRV00053,TRK00011
TRIP00002962,1.0,120,DRV00078,TRK00063
TRIP00002963,0.5,341,,TRK00082
TRIP00002964,1.0,166,DRV00062,TRK00063
TRIP00002965,0.0,131,DRV00001,TRK00095
TRIP00002966,1.0,217,DRV00141,TRK00089
TRIP00002967,0.5,252,DRV00127,TRK00070
TRIP00002968,0.5,76,DRV00111,TRK00023
TRIP00002969,0.5,197,DRV00019,TRK00031
TRIP00002970,0.0,72,DRV00080,TRK00002
TRIP00002971,0.5,230,DRV00011,TRK00103
TRIP00002972,0.0,245,DRV00060,TRK00055
TRIP00002973,0.5,163,DRV00025,TRK00018
TRIP00002974,1.0,267,DRV00077,TRK00002
TRIP00002975,0.5,129,DRV00050,TRK00030
TRIP00002976,0.5,176,DRV00085,TRK00095
TRIP00002977,1.0,199,DRV00111,TRK00082
TRIP00002978,0.5,80,DRV00038,TRK00002
TRIP00002979,0.5,127,DRV00138,TRK00071
TRIP00002980,0.5,313,DRV00041,TRK00060
TRIP00002981,0.5,283,DRV00104,TRK00080
TRIP00002982,0.0,397,DRV00128,TRK00059
TRIP00002983,1.0,274,DRV00019,TRK00051
TRIP00002984,1.0,0,DRV00029,TRK00014
TRIP00002985,0.5,81,DRV00108,TRK00112
TRIP00002986,0.5,266,DRV00038,TRK00083
TRIP00002987,1.0,312,DRV00026,TRK00011
TRIP00002988,1.0,169,DRV00110,TRK00007
TRIP00002989,1.0,51,DRV00071,
TRIP00002990,1.0,60,DRV00015,TRK00015
TRIP00002991,0.5,139,DRV00028,TRK00095
TRIP00002992,1.0,278,DRV00080,TRK00044
TRIP00002993,1.0,180,DRV00149,TRK00015
TRIP00002994,1.0,77,DRV00018,TRK00045
TRIP00002995,0.5,42,DRV00041,TRK00065
TRIP00002996,0.0,43,DRV00062,TRK00090
TRIP00002997,1.0,167,DRV00142,TRK00072
TRIP00002998,0.0,38,DRV00132,TRK00083
TRIP00002999,0.5,159,DRV00118,TRK00007
TRIP00003000,0.5,251,DRV00051,TRK00026
TRIP00003001,1.0,261,,TRK00092
TRIP00003002,1.0,273,DRV00038,TRK00107
TRIP00003003,0.5,68,DRV00058,TRK00105
TRIP00003004,0.5,260,DRV00054,TRK00054
TRIP00003005,1.0,218,DRV00125,TRK00106
TRIP00003006,0.5,178,DRV00110,TRK00018
TRIP00003007,0.5,346,DRV00002,TRK00002
TRIP00003008,1.0,203,DRV00090,TRK00093
TRIP00003009,0.0,247,DRV00089,TRK00060
TRIP00003010,1.0,170,DRV00047,
TRIP00003011,0.5,124,DRV00047,TRK00062
TRIP00003012,0.5,284,DRV00150,TRK00112
TRIP00003013,0.5,254,DRV00043,TRK00019
TRIP00003014,0.0,324,DRV00016,TRK00113
TRIP00003015,0.5,213,DRV00015,TRK00093
TRIP00003016,0.0,200,DRV00011,TRK00054
TRIP00003017,0.0,219,DRV00125,TRK00004
TRIP00003018,1.0,186,DRV00020,TRK00038
TRIP00003019,0.5,156,DRV00085,TRK00052
TRIP00003020,0.5,355,DRV00030,TRK00001
TRIP00003021,1.0,166,DRV00035,TRK00029
TRIP00003022,1.0,135,,TRK00010
TRIP00003023,0.5,207,DRV00003,TRK00051
TRIP00003024,0.5,148,DRV00122,TRK00120
TRIP00003025,0.5,293,DRV00081,TRK00084
TRIP00003026,1.0,278,DRV00095,TRK00019
TRIP00003027,0.5,18,DRV00074,TRK00030
TRIP00003028,0.5,43,DRV00133,TRK00006
TRIP00003029,0.0,191,DRV00117,TRK00095
TRIP00003030,0.5,269,DRV00004,TRK00062
TRIP00003031,0.5,160,DRV00065,TRK00089
TRIP00003032,0.5,367,DRV00070,TRK00068
TRIP00003033,0.5,27,DRV00044,TRK00120
TRIP00003034,0.5,220,DRV00018,TRK00038
TRIP00003035,0.0,313,DRV00083,TRK00007
TRIP00003036,0.0,157,DRV00090,TRK00110
TRIP00003037,0.5,156,DRV00103,TRK00053
TRIP00003038,0.5,237,DRV00044,TRK00038
TRIP00003039,0.0,326,DRV00148,TRK00010
TRIP00003040,0.5,292,DRV00064,TRK00120
TRIP00003041,0.0,290,DRV00125,TRK00001
TRIP00003042,1.0,56,DRV00085,TRK00062
TRIP00003043,0.0,32,DRV00047,TRK00092
TRIP00003044,0.5,192,DRV00090,TRK00086
TRIP00003045,0.5,248,DRV00009,TRK00085
TRIP00003046,0.5,270,DRV00129,TRK00079
TRIP00003047,1.0,246,DRV00015,TRK00103
TRIP00003048,0.5,58,DRV00058,TRK00061
TRIP00003049,1.0,199,DRV00066,TRK00106
TRIP00003050,0.5,158,DRV00017,TRK00098
TRIP00003051,0.5,254,DRV00062,TRK00050
TRIP00003052,0.5,188,,TRK00051
TRIP00003053,0.5,106,DRV00098,TRK00106
TRIP00003054,0.5,166,DRV00011,TRK00020
TRIP00003055,1.0,289,DRV00126,TRK00030
TRIP00003056,0.5,178,DRV00014,TRK00012
TRIP00003057,0.0,126,DRV00127,TRK00053
TRIP00003058,0.0,19,DRV00146,TRK00115
TRIP00003059,1.0,400,DRV00110,TRK00103
TRIP00003060,0.5,277,DRV00043,TRK00059
TRIP00003061,0.5,84,DRV00110,TRK00038
TRIP00003062,0.5,315,DRV00018,TRK00058
TRIP00003063,0.5,174,DRV00120,TRK00006
TRIP00003064,0.0,138,DRV00111,TRK00063
TRIP00003065,0.5,242,DRV00145,TRK00069
TRIP00003066,0.5,163,DRV00014,TRK00113
TRIP00003067,0.5,240,DRV00015,TRK00076
TRIP00003068,0.5,258,DRV00029,TRK00074
TRIP00003069,1.0,111,DRV00114,TRK00068
TRIP00003070,0.0,286,DRV00071,TRK00108
TRIP00003071,0.5,209,DRV00045,TRK00060
TRIP00003072,1.0,104,DRV00099,TRK00057
TRIP00003073,1.0,134,,TRK00108
TRIP00003074,0.5,130,DRV00132,TRK00113
TRIP00003075,0.5,338,DRV00059,TRK00053
TRIP00003076,0.5,40,DRV00098,TRK00072
TRIP00003077,1.0,147,DRV00141,TRK00105
TRIP00003078,0.5,118,,TRK00106
TRIP00003079,1.0,192,DRV00078,TRK00033
TRIP00003080,1.0,219,DRV00071,TRK00033
TRIP00003081,0.5,135,DRV00071,TRK00044
TRIP00003082,0.5,99,DRV00050,TRK00115
TRIP00003083,0.5,255,DRV00066,TRK00072
TRIP00003084,0.0,119,DRV00126,TRK00112
TRIP00003085,1.0,312,DRV00019,TRK00085
TRIP00003086,0.0,119,DRV00082,TRK00048
TRIP00003087,0.5,0,DRV00077,TRK00113
TRIP00003088,0.5,111,DRV00017,TRK00086
TRIP00003089,1.0,35,DRV00124,TRK00014
TRIP00003090,0.5,79,DRV00057,TRK00060
TRIP00003091,1.0,300,DRV00110,TRK00068
TRIP00003092,0.5,161,,TRK00078
TRIP00003093,1.0,73,DRV00105,TRK00084
TRIP00003094,0.0,86,DRV00044,TRK00083
TRIP00003095,1.0,258,DRV00081,TRK00012
TRIP00003096,1.0,79,DRV00089,TRK00073
TRIP00003097,1.0,214,DRV00107,TRK00061
TRIP00003098,1.0,93,DRV00081,TRK00033
TRIP00003099,1.0,121,DRV00088,TRK00051
TRIP00003100,0.5,130,DRV00142,TRK00082
TRIP00003101,0.5,216,DRV00078,TRK00051
TRIP00003102,0.5,81,DRV00066,TRK00057
TRIP00003103,1.0,193,DRV00064,TRK00043
TRIP00003104,1.0,262,DRV00114,TRK00016
TRIP00003105,1.0,221,DRV00128,TRK00063
TRIP00003106,1.0,137,DRV00134,
TRIP00003107,1.0,204,DRV00023,TRK00026
TRIP00003108,0.0,150,DRV00094,TRK00090
TRIP00003109,0.0,208,DRV00074,TRK00108
TRIP00003110,0.5,139,DRV00144,TRK00080
TRIP00003111,0.0,230,,TRK00097
TRIP00003112,1.0,218,DRV00087,TRK00036
TRIP00003113,1.0,63,DRV00123,TRK00091
TRIP00003114,0.5,71,DRV00033,TRK00112
TRIP00003115,0.5,280,DRV00148,TRK00051
TRIP00003116,0.0,312,DRV00085,TRK00015
TRIP00003117,0.5,196,DRV00065,TRK00036
TRIP00003118,0.5,231,DRV00133,TRK00036
TRIP00003119,0.5,121,DRV00117,
TRIP00003120,0.5,88,DRV00124,TRK00012
TRIP00003121,1.0,272,DRV00029,TRK00016
TRIP00003122,0.0,250,DRV00080,TRK00106
TRIP00003123,0.0,250,DRV00025,TRK00079
TRIP00003124,0.5,245,DRV00122,TRK00014
TRIP00003125,0.0,126,DRV00026,TRK00115
TRIP00003126,1.0,0,DRV00128,TRK00107
TRIP00003127,0.5,355,DRV00081,TRK00105
TRIP00003128,0.5,387,DRV00143,TRK00053
TRIP00003129,1.0,164,DRV00126,TRK00013
TRIP00003130,0.5,125,DRV00036,TRK00101
TRIP00003131,0.0,22,DRV00084,TRK00099
TRIP00003132,0.5,264,DRV00054,TRK00084
TRIP00003133,0.5,298,DRV00147,TRK00016
TRIP00003134,0.5,372,,TRK00086
TRIP00003135,0.0,229,DRV00056,TRK00110
TRIP00003136,0.0,92,DRV00104,TRK00002
TRIP00003137,0.5,124,DRV00056,TRK00072
TRIP00003138,0.5,90,DRV00063,TRK00098
TRIP00003139,0.0,151,DRV00111,TRK00110
TRIP00003140,1.0,34,DRV00033,TRK00085
TRIP00003141,0.5,278,DRV00009,TRK00014
TRIP00003142,1.0,306,DRV00047,TRK00074
TRIP00003143,0.5,203,DRV00043,TRK00111
TRIP00003144,0.5,140,DRV00112,TRK00052
TRIP00003145,0.5,136,DRV00032,TRK00001
TRIP00003146,0.0,16,DRV00038,TRK00061
TRIP00003147,1.0,200,DRV00111,TRK00093
TRIP00003148,0.5,50,DRV00050,TRK00067
TRIP00003149,0.0,113,DRV00143,TRK00086
TRIP00003150,0.5,364,DRV00074,TRK00064
TRIP00003151,0.5,112,DRV00039,TRK00068
TRIP00003152,1.0,175,DRV00146,TRK00041
TRIP00003153,0.5,92,DRV00107,TRK00092
TRIP00003154,0.0,147,DRV00077,TRK00111
TRIP00003155,0.5,77,DRV00013,TRK00052
TRIP00003156,0.5,246,DRV00025,TRK00001
TRIP00003157,0.5,387,DRV00134,TRK00107
TRIP00003158,1.0,152,DRV00056,TRK00031
TRIP00003159,1.0,114,DRV00108,TRK00093
TRIP00003160,0.5,13,DRV00058,TRK00110
TRIP00003161,1.0,333,DRV00143,TRK00083
TRIP00003162,1.0,240,DRV00128,TRK00074
TRIP00003163,1.0,141,DRV00100,TRK00082
TRIP00003164,0.5,219,DRV00018,TRK00053
TRIP00003165,1.0,249,DRV00044,TRK00001
TRIP00003166,0.5,25,DRV00098,TRK00069
TRIP00003167,0.5,155,DRV00053,TRK00038
TRIP00003168,1.0,92,DRV00018,TRK00013
TRIP00003169,0.5,104,DRV00083,TRK00095
TRIP00003170,1.0,385,DRV00109,TRK00076
TRIP00003171,0.5,301,DRV00030,TRK00070
TRIP00003172,0.5,330,DRV00095,TRK00078
TRIP00003173,0.0,401,DRV00074,
TRIP00003174,0.5,224,DRV00088,TRK00048
TRIP00003175,0.5,290,DRV00091,TRK00076
TRIP00003176,0.5,362,DRV00124,TRK00065
TRIP00003177,0.0,223,DRV00130,TRK00010
TRIP00003178,1.0,187,DRV00090,TRK00070
TRIP00003179,1.0,129,DRV00057,TRK00031
TRIP00003180,1.0,227,DRV00026,TRK00031
TRIP00003181,0.5,149,DRV00080,TRK00035
TRIP00003182,0.0,177,DRV00022,TRK00059
TRIP00003183,1.0,161,DRV00025,TRK00064
TRIP00003184,1.0,182,DRV00044,TRK00029
TRIP00003185,0.5,251,DRV00085,TRK00060
TRIP00003186,1.0,235,,TRK00019
TRIP00003187,1.0,1,DRV00010,TRK00007
TRIP00003188,0.5,44,DRV00124,TRK00054
TRIP00003189,0.5,283,DRV00003,TRK00031
TRIP00003190,0.5,189,DRV00030,TRK00035
TRIP00003191,0.5,207,DRV00066,TRK00019
TRIP00003192,0.5,198,DRV00117,TRK00053
TRIP00003193,1.0,78,DRV00071,TRK00086
TRIP00003194,0.0,212,DRV00044,TRK00059
TRIP00003195,0.5,78,DRV00060,TRK00018
TRIP00003196,0.5,258,DRV00103,TRK00055
TRIP00003197,0.0,92,DRV00101,TRK00033
TRIP00003198,0.0,77,DRV00087,TRK00114
TRIP00003199,0.5,265,DRV00119,TRK00048
TRIP00003200,1.0,289,DRV00094,TRK00053
TRIP00003201,0.0,122,DRV00006,TRK00053
TRIP00003202,0.0,120,DRV00090,TRK00058
TRIP00003203,1.0,254,DRV00113,TRK00110
TRIP00003204,0.5,201,DRV00146,TRK00073
TRIP00003205,1.0,135,DRV00105,TRK00011
TRIP00003206,0.0,214,DRV00104,TRK00079
TRIP00003207,0.5,396,DRV00053,TRK00103
TRIP00003208,0.5,90,DRV00060,TRK00030
TRIP00003209,1.0,317,DRV00079,TRK00015
TRIP00003210,1.0,122,DRV00113,TRK00097
TRIP00003211,0.5,264,DRV00070,TRK00086
TRIP00003212,1.0,170,DRV00079,TRK00112
TRIP00003213,0.5,62,DRV00091,TRK00108
TRIP00003214,0.5,179,DRV00103,TRK00120
TRIP00003215,1.0,97,DRV00110,TRK00002
TRIP00003216,0.5,225,DRV00141,
TRIP00003217,0.5,35,DRV00092,TRK00112
TRIP00003218,1.0,207,DRV00034,TRK00086
TRIP00003219,0.5,146,DRV00017,TRK00089
TRIP00003220,0.0,207,DRV00082,TRK00049
TRIP00003221,0.5,50,DRV00144,TRK00060
TRIP00003222,0.5,237,DRV00005,TRK00008
TRIP00003223,0.5,134,DRV00102,TRK00033
TRIP00003224,1.0,123,DRV00090,TRK00043
TRIP00003225,0.5,233,DRV00130,TRK00019
TRIP00003226,0.5,205,DRV00041,TRK00029
TRIP00003227,0.0,130,DRV00139,TRK00036
TRIP00003228,0.5,20,DRV00125,TRK00041
TRIP00003229,0.5,238,DRV00102,TRK00029
TRIP00003230,0.5,62,DRV00094,TRK00004
TRIP00003231,0.0,188,DRV00005,TRK00120
TRIP00003232,0.5,362,DRV00066,TRK00089
TRIP00003233,0.5,158,DRV00038,TRK00038
TRIP00003234,0.0,254,DRV00085,TRK00039
TRIP00003235,0.0,153,DRV00133,TRK00091
TRIP00003236,1.0,279,DRV00022,TRK00114
TRIP00003237,0.5,275,DRV00121,TRK00070
TRIP00003238,0.5,228,DRV00039,TRK00114
TRIP00003239,0.5,207,DRV00060,TRK00048
TRIP00003240,0.5,197,DRV00014,TRK00085
TRIP00003241,1.0,27,DRV00080,TRK00041
TRIP00003242,0.0,189,DRV00081,TRK00085
TRIP00003243,0.5,79,DRV00085,TRK00060
TRIP00003244,0.0,161,DRV00060,TRK00009
TRIP00003245,1.0,331,DRV00038,TRK00035
TRIP00003246,0.0,137,DRV00010,TRK00120
TRIP00003247,0.5,240,DRV00071,TRK00105
TRIP00003248,0.5,158,DRV00148,TRK00113
TRIP00003249,0.5,118,DRV00146,TRK00072
TRIP00003250,0.5,144,DRV00071,TRK00064
TRIP00003251,0.0,247,DRV00121,TRK00111
TRIP00003252,1.0,211,DRV00057,TRK00076
TRIP00003253,0.5,294,DRV00123,TRK00078
TRIP00003254,0.0,265,DRV00050,TRK00103
TRIP00003255,1.0,144,DRV00018,TRK00043
TRIP00003256,0.0,352,DRV00033,TRK00041
TRIP00003257,0.5,316,DRV00104,TRK00049
TRIP00003258,0.5,95,DRV00149,TRK00071
TRIP00003259,1.0,245,DRV00005,TRK00052
TRIP00003260,1.0,386,DRV00112,TRK00108
TRIP00003261,0.0,356,DRV00138,
TRIP00003262,0.5,185,DRV00118,TRK00043
TRIP00003263,1.0,3,DRV00029,TRK00113
TRIP00003264,0.5,289,DRV00141,TRK00015
TRIP00003265,0.0,223,,TRK00024
TRIP00003266,1.0,86,DRV00045,TRK00020
